"scenario","scenalpha","mag1","mag2","mag3","mag4","mag5","ef3_2","ef3_3","ef3_4","ef3_5","maska","maskb","siI","siI1","ramp","t1","t2","t3","t4","t5","t6","t7","t8","pS","pS2","pS3","pID","lambda","beta","hosp","cc","hosp2","cc2","hosp3","cc3","time","S","E","I","Ih","Ic","A","R","Rh","Rc","D","S2","E2","I2","Ih2","Ic2","A2","R2","Rh2","Rc2","D2","S3","E3","I3","Ih3","Ic3","A3","R3","Rh3","Rc3","D3","Id","It","Iht","Ict","Et"
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,30,2280995.22289324,123.942856589403,13.9218358486157,0.0236168559980228,0.0246329557069935,63.8066919553283,52.0228276216405,0.018792053593422,0.00792643841926924,0.00792643841926925,2332163.55248141,126.723199517092,37.5034871370384,0.83841019849767,0.308998546696834,41.9446372926584,50.4254213206059,0.543500551752451,0.0799320146404428,0.0799320146404428,1226988.02668436,66.6710738812325,32.8418225808477,1.17864716727589,0.498455600302838,8.95708869792908,24.8042862183074,0.764059629622566,0.128940931169193,0.128940931169193,30.6809193614238,87.13990689098,2.87276132447825,0.832087102706666,317.337129987727
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,31,2280942.90015269,149.532684284991,16.7894404685119,0.0283945664126129,0.0295852386013525,76.9844511132124,62.6947023205256,0.0220333502692512,0.00927798532073859,0.00927798532073859,2332110.05601317,152.887069948278,45.2489430747745,1.0118912286328,0.372980538834051,50.6073074808329,60.9631257364775,0.658805745586863,0.0969315387095248,0.0969315387095248,1226959.8813487,80.4362987586337,39.6245222478257,1.42252889141435,0.601667031684159,10.8069629665991,29.9877875073366,0.926157061558212,0.156363416049131,0.156363416049131,37.0158064066463,105.129953286691,3.46704749557933,1.00423280911956,382.856052991903
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,32,2280879.77568914,180.404919887823,20.2498838035541,0.0341671318537724,0.0355696781846028,92.8824213352015,75.5696126357367,0.0259321015818441,0.0109021458411671,0.0109021458411671,2332045.51551274,184.451845680345,54.5932501286931,1.22115962307892,0.450159849092098,61.0581641890552,73.6770453893072,0.797962843400975,0.117449779588933,0.117449779588933,1226925.92557353,97.0430250952217,47.8073366427752,1.71672092385416,0.726167485931856,13.0386964263918,36.2417699980389,1.12178578773406,0.189462057398853,0.189462057398853,44.6585999817528,126.834415267018,4.18394469199541,1.21189701320856,461.899790663389
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,33,2280803.62023588,217.649539779397,24.4254316871472,0.041139314917768,0.0427987953847126,112.062095948418,91.1024221870833,0.0306250619240636,0.0128556747858449,0.0128556747858449,2331967.65170547,222.531953944219,65.866435716389,1.4736054845467,0.543261680522371,73.6663165691506,89.0164032098117,0.965892715421142,0.142212604376217,0.142212604376217,1226884.96019649,117.077570633378,57.6792709415577,2.07161236010182,0.876353076676401,15.7311106770518,43.7872066413088,1.35786362685415,0.2294077750292,0.2294077750292,53.8792463660307,153.019909057244,5.04877071214977,1.46241355258348,557.259064356995
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,34,2280711.74476104,262.581221798816,29.463582389284,0.0495581610837146,0.0515289784402553,135.200788930761,109.841867535303,0.0362771411420309,0.015207015422233,0.015207015422233,2331873.7152379,268.47156403444,79.4666028468008,1.77814384257464,0.655573607625726,88.8770108525971,107.523143071913,1.16853232631716,0.172095760552711,0.172095760552711,1226835.53873938,141.247124038531,69.5889441496724,2.49973605618718,1.05752709721442,18.9792860493481,52.8906798594836,1.642736835444,0.277613265670269,0.277613265670269,65.0033804404258,184.611197128883,6.09206774312594,1.7646296832804,672.299909871787
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,35,2280600.90578769,316.785574359739,35.5422637604347,0.0597217193874338,0.0620695328050572,163.11549723514,132.449921066102,0.0430872179626419,0.0180387120461949,0.0180387120461949,2331760.38987393,323.891853458848,95.8739556141311,2.14552908764117,0.791061537980703,107.227316738652,129.851053635804,1.41304439079788,0.208155803244845,0.208155803244845,1226775.91647809,170.404612365959,83.9568712343482,3.01621066392996,1.27608708198076,22.8979113627273,63.8737885728901,1.9864748442151,0.335782892741973,0.335782892741973,78.4237995246667,222.723770232639,7.35067962372508,2.12921815276652,811.082040184547
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,36,2280467.19128111,382.174834452646,42.8760982114071,0.0719895573887193,0.0747935931592426,196.791665227056,159.725142055904,0.0512951521357139,0.0214503201384852,0.0214503201384852,2331623.6758223,390.747955383943,115.667705993696,2.58873413371761,0.954509547795154,129.365036287198,156.788831304299,1.70807025232774,0.251667398735116,0.251667398735116,1226703.98905934,205.578662009947,101.290268414187,3.6392736622289,1.53975037982242,27.6253218343614,77.1244928778918,2.40122575801409,0.405972861860231,0.405972861860231,94.6142948384777,268.703123493402,8.86905087411204,2.56905352077681,978.501451846537
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,37,2280305.88314457,461.054953576238,51.7239536444988,0.0867954384174215,0.090151279508474,237.417852628772,192.630834787957,0.0611902419100499,0.0255619164879928,0.0255619164879928,2331458.74914776,471.397549468622,139.546450525914,3.12340757746043,1.15168848646405,156.071493602703,189.287891066582,2.06403488125418,0.30416831672849,0.30416831672849,1226617.21853472,248.009685423192,122.200897031599,4.39092403696712,1.85782613549161,33.3283657136873,93.1107942127728,2.9016451258681,0.490663799324454,0.490663799324454,114.146322350973,324.17209415632,10.7007929543091,3.09966590146413,1180.46218846805
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,38,2280111.29157149,556.2063721493,62.3980422047822,0.104662604008264,0.108685557146303,286.427508230227,232.328999680409,0.0731214239423155,0.0305183326204425,0.0305183326204425,2331259.79240738,568.683448244652,168.352723537633,3.76842482488077,1.38955924246506,188.288995639643,228.495899038978,2.49351470880036,0.367513692516946,0.367513692516946,1226512.54425576,299.193331114082,147.426564821089,5.29769706152999,2.24154318446954,40.2082684139327,112.39723002882,3.50541304644744,0.59284828417908,0.59284828417908,137.709091560456,391.087903038004,12.9105724744999,3.7397879840809,1424.08315150803
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,39,2279876.55555605,670.981234803941,75.2748811601862,0.126222194171713,0.131051353469605,345.549292372756,280.221263968655,0.0875095735379762,0.0364942601194646,0.0364942601194646,2331019.79068613,686.032993187886,203.102575052587,4.54655239310786,1.67651775782285,227.15391271902,275.797198622862,3.01168120582604,0.443941463764858,0.443941463764859,1226386.27556503,360.932777487389,177.857027300345,6.39159818023481,2.70444529376332,48.5076967076796,135.66475943461,4.23385775643659,0.716136406419224,0.716136406419223,166.133766731899,471.810870685688,15.5763871725702,4.51201440505578,1717.94700547922
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,40,2279593.40274038,809.420331729684,90.8084928962071,0.152235445408663,0.158038596110491,416.867678957348,337.998218850033,0.104862336260829,0.0437004067989275,0.0437004067989275,2330730.28605681,827.577619344155,245.021190670243,5.48524846353376,2.02269030728164,274.036516501122,332.861539605288,3.63683575269439,0.536151275897882,0.536151275897882,1226233.96261361,435.401637679663,214.565180116092,7.71122843559551,3.26286748633803,58.5192659468218,163.73473306136,5.11270755704297,0.864883051838476,0.864883051838476,200.422613749507,569.18717241681,18.7923087342681,5.44359638973016,2072.3995887535
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,41,2279251.85619342,976.395708985677,109.546533682083,0.183620834581894,0.1906003851324,502.89700316128,407.699765198639,0.125792275734505,0.0523910295418664,0.0523910295418664,2330381.07778127,998.298664741314,295.586414392374,6.61764180979775,2.44029458487483,330.589656770371,401.703680256994,4.39106410924099,0.6474010331138,0.6474010331138,1226050.23863232,525.220672190546,258.845172005247,9.30316065708773,3.93651852159994,70.5959347711044,197.598211360313,6.17301087577136,1.04434365160308,1.04434365160308,241.784616419377,686.649956872778,22.6718367930745,6.56741349160717,2499.91504591754
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,42,2278908.60672927,1115.15150175793,131.104243267202,0.221306850523358,0.229713946462741,601.870901064866,491.538831436456,0.151031799115292,0.0628703058324244,0.0628703058324244,2330030.12838792,1140.16709101037,353.760035264749,7.97722204564333,2.94185747375114,395.652177985434,484.509276525709,5.30077465308092,0.781588560229437,0.781588560229437,1225865.59862148,599.859888728975,309.787841112121,11.2144749475569,4.74560592196805,84.4897436355863,238.330319422789,7.4518929283266,1.26080591363178,1.26080591363178,289.565380668449,821.982300829977,27.3301811859055,7.91717734218193,2855.17848149728
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,43,2278500.30045048,1288.38850879344,155.281432564034,0.265800550667437,0.275961536364396,712.870361728944,591.285120033215,0.181402088687879,0.0754811121783348,0.0754811121783349,2329612.66279568,1317.29022993423,419.001888707769,9.5822796949502,3.53484328093072,468.619949461427,583.026219804162,6.39557789601499,0.943107772287662,0.943107772287662,1225645.96338934,693.047165614892,366.920165042214,13.470884346035,5.70217060373906,100.071683148867,286.790845769109,8.99098052926576,1.52135780511338,1.52135780511338,343.429090496312,974.035426326704,32.8319400126868,9.51297542103418,3298.72590434257
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,44,2278018.26117192,1497.8811561337,182.931347407036,0.317807787530094,0.330118662220928,839.812651205492,709.066756157013,0.217794531664724,0.0905981004861077,0.0905981004861078,2329119.81019123,1531.48231229207,493.614415617376,11.4582745458549,4.22919325336002,552.068066359906,699.356410145289,7.7076167075153,1.136759925231,1.136759925231,1225386.66586111,805.736998274369,432.258392448113,16.1081805296991,6.82224911552272,117.891653304281,344.013715930283,10.8354605120974,1.83374438808334,1.83374438808334,405.171195200121,1148.06997936671,39.2658238941877,11.3815610311037,3835.10046670014
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,45,2277451.42182249,1747.25927222881,214.89761487871,0.378366599662507,0.393288221849923,986.570870988317,847.600268626909,0.26120993568043,0.108643018117014,0.108643018117014,2328540.25524189,1786.45459250834,579.874098406341,13.642646371462,5.03904490402819,648.542591364532,836.182904014948,9.27298058754216,1.36794997853126,1.36794997853126,1225081.75286181,939.881936192168,507.796040125617,19.1789967830587,8.12864713909046,138.493354340047,411.318726524287,13.0360679310621,2.20668457836485,2.20668457836485,476.608348644672,1349.32874342982,46.7609900191518,13.5609802649686,4473.59580092933
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,46,2276786.27122513,2041.72748744133,252.071441559949,0.44881827725408,0.466879068067126,1157.2365537906,1010.20459587363,0.312797975441188,0.130100443386613,0.130100443386613,2327860.18368168,2087.52845359771,680.185806215773,16.1837714255658,5.98245726247245,760.733177399889,996.783747587251,11.1331282728515,1.64288828188814,1.64288828188814,1224723.95648823,1098.28164289851,595.639053193212,22.7513410270578,9.65049628203424,162.451149544709,490.318349859931,15.6510859782343,2.65019649293852,2.65019649293852,559.6895426622,1583.38006431139,55.4837633424515,16.0998326125738,5227.53758393755
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,47,2276006.66176134,2387.9615874736,295.435750866268,0.530806656727361,0.552610598915826,1356.32229705053,1200.8502250456,0.373894778555056,0.155533094471642,0.155533094471642,2327063.08566132,2441.52943554509,797.20189626388,19.1409370122386,7.08146970986761,891.606272921333,1185.08051040715,13.3362432344302,1.96878679405465,1.96878679405465,1224304.59064829,1284.52714262849,698.110102203186,26.9085600686954,11.4233489865621,190.398510647848,582.941607666145,18.7482515581627,3.17591397690825,3.17591397690825,656.584490313007,1856.38548236634,65.6377330330069,19.0574292953455,6114.01816564718
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,48,2275093.50397346,2794.12546638945,346.102882364097,0.62629747278502,0.652536226155369,1588.93483964872,1424.23674690348,0.446061780559731,0.185597878972316,0.185597878972316,2326129.44349969,2856.80456862516,933.923942681087,22.5850394240212,8.3624027867193,1044.51889744408,1405.71488481052,15.938634949572,2.35406479501775,2.35406479501776,1223813.38678211,1503.00993965482,817.837667133804,31.7503207709501,13.4896637721662,223.052314072753,691.471750379342,22.4067252130519,3.7974184445068,3.7974184445068,769.761542871863,2175.33075263179,77.4662604527971,22.5046027850409,7153.93997466944
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,49,2274024.36326997,3269.9736403785,405.35001917898,0.737613061996062,0.769081652137685,1860.93770831989,1685.89541246,0.531127992749841,0.221063496005574,0.221063496005574,2325036.31934225,3343.32718680253,1093.79833475252,26.5998355306161,9.85634880746699,1223.32556049696,1664.1499791132,19.0062632572049,2.80857449777185,2.80857449777185,1223238.27692267,1758.97716227075,957.839752818399,37.3943695512579,15.899596661988,261.23567299825,818.596083306225,26.719234079864,4.53060282078166,4.53060282078166,902.062920492927,2548.24495201536,91.2568452654627,26.5250271215927,8372.27798945179
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,50,2272772.96015125,3827.02311826663,474.654973104287,0.867480662746641,0.9050965829501,2179.11550620512,1992.31677581129,0.631237501361133,0.262830307144412,0.262830307144412,2323756.8441756,3912.87265372011,1280.81284035695,31.2836847178367,11.5998346947321,1432.48626007086,1966.79638797373,22.616451382431,3.34385574107221,3.34385574107221,1222565.12485826,2058.62401500399,1121.60844959753,43.9789812202922,18.7120704222899,305.900999941778,967.467980688901,31.7944800808734,5.3940823947549,5.3940823947549,1056.78231511024,2984.42341135961,107.347148300848,31.2170016999722,9798.51978699074
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,51,2271308.57621226,4478.78112726644,555.734348898695,1.0190928655295,1.06391872998805,2551.3491241339,2351.10336618603,0.748903601383148,0.311953029713683,0.311953029713683,2322259.61050537,4579.25119689795,1499.59958942926,36.7517290259792,13.6356423207138,1677.18166134769,2321.16298365635,26.8598382389349,3.97342685779818,3.97342685779818,1221777.40661072,2409.21627636088,1313.20011598892,51.666023846777,21.9960978818281,358.154602659081,1141.78105999137,37.7598844939353,6.40966402863508,6.40966402863508,1237.74874259539,3494.6665589877,126.132504670816,36.69565893253,11467.2486005253
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,52,2269595.35338821,5241.02811750155,650.585728739356,1.19618118361899,1.24945128416534,2986.80940826011,2771.15131914044,0.88707154445574,0.369667068215531,0.369667068215531,2320507.95588224,5358.59726074465,1755.54890546421,43.138546471998,16.0138015342384,1963.440408092,2736.03630971041,31.8426413979866,4.71312217511036,4.71312217511037,1220855.83348726,2819.24253200922,1537.33506099268,60.6446888297976,25.8323838160663,419.283870919449,1345.85742572677,44.7647692615984,7.60289059029199,7.60289059029198,1449.42005253464,4091.54474831612,148.075053119885,43.09563663447,13418.8679102554
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,53,2267591.48656363,6132.14834020017,761.535039873835,1.403102421375,1.46625371631118,3496.17462354986,3262.86204768173,1.04919103476403,0.437418944297411,0.437418944297411,2318459.13739923,6269.70750043238,2054.93712344372,50.6012659152068,18.7927539962363,2298.28207673364,3221.68964453318,37.6892716183009,5.58148204774477,5.58148204774477,1219777.91777041,3298.59199868659,1799.5094743146,71.1358698145636,30.3152023680166,490.787803707317,1584.75050791302,52.9840325287093,9.0036701286422,9.0036701286422,1696.98838865032,4789.69608586387,173.714448231709,50.5742100805641,15700.4478393191
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,54,2266476.24677673,6055.24468358433,872.464872528497,1.64171864956027,1.7165539051069,4005.45031852139,3833.96215161122,1.23919900048935,0.516862737207707,0.516862737207707,2317318.88004262,6191.07870576769,2354.27272430739,59.2070440328903,22.0010561594966,2633.06489735851,3785.75440380952,44.5417114840671,6.59970723116413,6.59970723116413,1219178.01039152,3257.22414971925,2061.63781080167,83.2339764678318,35.4906188799583,562.279169765804,1862.21420317487,62.6172751242622,10.6462022714963,10.6462022714963,1948.45485261524,5491.6663757324,203.290968094844,59.2082289445618,15503.5475390713
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,55,2265220.16376262,6119.66437019557,970.327772218783,1.90335857438434,1.9923957363976,4454.73609748764,4477.53267360645,1.46057390851101,0.609497827693964,0.609497827693964,2316034.61999902,6256.94348429469,2618.34821413394,68.6431537931778,25.536731197741,2928.41211662326,4421.39686015801,52.5254094465249,7.78701566500763,7.78701566500763,1218502.34092788,3291.87664848884,2292.88885028884,96.4993733570827,41.194131218458,625.349240468361,2174.88699810367,73.8408539937687,12.5614881020046,12.5614881020046,2176.68553996896,6117.3339805188,235.769143877241,68.7232581525967,15668.4845029791
